aileron,elevator,rudder,flaps,slats,speedbrake,throttle,engine-pump0,engine-pump1,electric-pump0,electric-pump1,external-power,APU-generator,latitude-deg,longitude-deg,altitude-ft,roll-deg,pitch-deg,heading-deg,side-slip-deg,airspeed-kt,glideslope,vertical-speed-fps,airspeed-indicator_indicated-speed-kt,altimeter_indicated-altitude-ft,altimeter_pressure-alt-ft,attitude-indicator_indicated-pitch-deg,attitude-indicator_indicated-roll-deg,attitude-indicator_internal-pitch-deg,attitude-indicator_internal-roll-deg,encoder_indicated-altitude-ft,encoder_pressure-alt-ft,gps_indicated-altitude-ft,gps_indicated-ground-speed-kt,gps_indicated-vertical-speed,indicated-heading-deg,magnetic-compass_indicated-heading-deg,slip-skid-ball_indicated-slip-skid,turn-indicator_indicated-turn-rate,vertical-speed-indicator_indicated-speed-fpm,engine_rpm
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22958,0.099677,4.950303,180.01292,83.882744,2.733602,0.17053,4.4E-5,0.0,298.5081,122.225746,12.0,40.0,0.0,0.0,120.000145,120.0,146.22958,7.0E-5,0.003757,282.91257,332.70734,-0.013037,-1.228903,2500.2095,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2296,0.099701,4.950063,180.01292,83.36925,2.714109,0.161765,3.1E-5,4.743156,297.3537,121.07134,12.0,40.0,0.0,0.0,120.000145,120.0,146.2296,6.9E-5,0.002784,282.91257,329.848,-0.013306,-1.275782,2389.3198,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2296,0.09995,4.94972,180.01294,81.78309,2.656957,0.106283,1.1E-5,4.95449,291.18484,114.90248,12.0,40.0,0.0,0.0,120.000145,120.0,146.2296,6.6E-5,3.69E-4,282.91257,320.62524,-0.014167,-1.406299,1968.682,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2296,0.1,4.94969,180.01294,81.481705,2.646598,-0.122925,-1.1E-5,5.759106,290.47116,114.18881,12.0,40.0,0.0,0.0,120.000145,120.0,146.2296,6.6E-5,6.37E-4,282.91257,318.8187,-0.014275,-1.428895,1900.159,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2296,0.100057,4.949665,180.01295,81.11695,2.63425,-0.478348,-3.2E-5,6.484371,289.39505,113.11272,12.0,40.0,0.0,0.0,110.000145,110.0,146.2296,6.5E-5,-3.35E-4,282.91257,316.61307,-0.014488,-1.455396,1809.111,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2296,0.100023,4.949667,180.01294,80.748795,2.62184,-0.409861,-1.1E-4,6.891595,288.1803,111.897934,12.0,40.0,0.0,0.0,110.000145,110.0,146.2296,6.4E-5,-0.006508,282.91257,314.36768,-0.014666,-1.48124,1711.003,0.0
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22958,0.099725,4.94973,180.01292,80.37753,2.609507,-0.324689,-2.1E-4,7.122807,286.88324,110.60088,12.0,40.0,0.0,0.0,110.000145,110.0,146.22958,6.4E-5,-0.013921,282.91257,312.084,-0.015071,-1.506446,1607.0043,0.0
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22957,0.099341,4.949878,180.0129,80.00445,2.597653,-0.590985,-2.87E-4,7.256701,285.53735,109.25501,12.0,40.0,0.0,0.0,110.000145,110.0,146.22957,6.3E-5,-0.020194,282.91257,309.76358,-0.015086,-1.531027,1497.5197,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.099265,4.950104,180.0129,79.6277,2.58604,-0.528359,-2.29E-4,7.335309,284.1625,107.88016,12.0,40.0,0.0,0.0,110.000145,110.0,146.22955,6.3E-5,-0.017678,282.91257,307.4079,-0.014964,-1.555,1382.3784,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.099458,4.950349,180.01291,79.24533,2.574359,-0.201312,-9.4E-5,7.381925,282.77048,106.48812,12.0,40.0,0.0,0.0,110.000145,110.0,146.22955,6.2E-5,-0.008386,282.91257,305.01852,-0.014991,-1.578381,1260.8809,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.099539,4.950422,180.01291,79.11673,2.570467,-0.115572,-5.2E-5,7.392841,282.30396,106.02159,12.0,40.0,0.0,0.0,110.000145,110.0,146.22954,6.2E-5,-0.005602,282.91257,304.21484,-0.015059,-1.586045,1218.7625,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.101706,4.950349,180.01308,74.44763,2.444088,0.173731,1.8E-5,0.255124,263.59903,87.316666,12.0,40.0,0.0,0.0,90.000145,90.0,146.22955,5.5E-5,0.001409,282.91257,274.71817,-0.016269,-1.814821,-560.6442,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.101764,4.950327,180.01309,74.09133,2.4356,0.12976,1.3E-5,3.604076,263.25726,86.97492,12.0,40.0,0.0,0.0,90.000145,90.0,146.22955,5.5E-5,7.72E-4,282.91257,272.47995,-0.016318,-1.828977,-555.1142,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.101849,4.9503,180.01309,73.516174,2.422208,-0.092868,-8.0E-6,5.788769,262.12515,85.842804,12.0,40.0,0.0,0.0,90.000145,90.0,146.22955,5.4E-5,-5.37E-4,282.91257,268.8803,-0.016419,-1.851021,-608.3281,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.101907,4.950291,180.01309,73.08064,2.41232,-0.404838,-2.8E-5,6.50329,261.05054,84.768196,12.0,40.0,0.0,0.0,90.000145,90.0,146.22955,5.3E-5,-5.03E-4,282.91257,266.16745,-0.01651,-1.867077,-663.0856,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22955,0.10189,4.950306,180.01309,72.64134,2.402425,-0.474095,-1.07E-4,6.910169,259.8366,83.55427,12.0,40.0,0.0,0.0,90.000145,90.0,146.22955,5.3E-5,-0.005703,282.91257,263.445,-0.016618,-1.882736,-721.7959,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.101651,4.950392,180.01308,72.19877,2.392643,-0.295561,-1.62E-4,7.141618,258.54004,82.25769,12.0,40.0,0.0,0.0,80.000145,80.0,146.22954,5.2E-5,-0.010768,282.91257,260.7144,-0.016876,-1.898008,-778.85004,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.101326,4.950534,180.01305,71.753265,2.383307,-0.16832,-6.0E-5,7.27564,257.1944,80.912056,12.0,40.0,0.0,0.0,80.000145,80.0,146.22954,5.2E-5,-0.004696,282.91257,257.97705,-0.016863,-1.912902,-832.1825,0.0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.101231,4.950644,180.01305,71.30381,2.374225,0.009239,1.0E-6,7.354273,255.81969,79.53733,12.0,40.0,0.0,0.0,80.000145,80.0,146.22954,5.1E-5,0.001073,282.91257,255.2344,-0.016713,-1.927427,-881.2666,0.0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.101272,4.950698,180.01305,70.8494,2.365,-0.670738,-7.5E-5,7.400859,254.42769,78.14533,12.0,40.0,0.0,0.0,80.000145,80.0,146.22954,5.1E-5,-0.005334,282.91257,252.4879,-0.016767,-1.941593,-926.20593,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22954,0.101128,4.950755,180.01303,70.39137,2.355794,-0.34819,-1.54E-4,7.428717,253.02545,76.7431,12.0,40.0,0.0,0.0,80.000145,80.0,146.22954,5.0E-5,-0.009024,282.91257,249.7389,-0.017007,-1.955409,-967.3367,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22952,0.100729,4.950863,180.013,69.93083,2.346736,-0.28068,-2.21E-4,7.44556,251.61714,75.334785,12.0,40.0,0.0,0.0,80.000145,80.0,146.22952,5.0E-5,-0.014156,282.91257,246.98885,-0.017128,-1.968883,-1005.0564,0.0
-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.100181,4.951052,180.01295,69.468056,2.337996,-0.23315,-1.97E-4,7.455894,250.20522,73.92286,12.0,40.0,0.0,0.0,80.000145,80.0,146.2295,4.9E-5,-0.015095,282.91257,244.23909,-0.017204,-1.982023,-1039.7522,0.0
-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.099657,4.951276,180.01292,69.0005,2.329498,-0.113688,-8.5E-5,7.46237,248.79114,72.50879,12.0,40.0,0.0,0.0,80.000145,80.0,146.2295,4.9E-5,-0.005535,282.91257,241.49101,-0.017193,-1.994838,-1071.7743,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.099184,4.951438,180.01288,68.52842,2.321186,0.012552,8.0E-6,7.466553,247.3758,71.093445,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.8E-5,-7.04E-4,282.91257,238.74593,-0.017174,-2.007336,-1101.4293,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098857,4.951498,180.01286,68.05432,2.313186,0.20805,4.7E-5,7.469373,245.95969,69.67734,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.8E-5,0.007279,282.91257,236.00522,-0.017081,-2.019526,-1128.9816,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098837,4.951468,180.01285,67.57803,2.305362,0.267196,5.9E-5,7.471382,244.54314,68.26079,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.7E-5,0.006944,282.91257,233.27017,-0.016848,-2.031413,-1154.6578,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098982,4.951415,180.01286,67.0973,2.297388,-0.220737,-2.6E-5,7.472914,243.12631,66.84397,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.7E-5,-0.001141,282.91257,230.5421,-0.016874,-2.043006,-1178.6525,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098977,4.951419,180.01286,66.61328,2.289467,-0.474472,-8.7E-5,7.474168,241.70934,65.426994,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.6E-5,-0.004998,282.91257,227.8223,-0.017051,-2.054313,-1201.1322,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098887,4.951485,180.01286,66.126816,2.281961,-0.039234,-3.0E-6,7.475255,240.29227,64.00992,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.6E-5,6.04E-4,282.91257,225.11203,-0.017031,-2.06534,-1222.2416,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.098981,4.951516,180.01286,65.63676,2.274722,0.128946,3.9E-5,7.476228,238.87514,62.59278,12.0,40.0,0.0,0.0,70.000145,70.0,146.2295,4.5E-5,0.002885,282.91257,222.41257,-0.016876,-2.076093,-1242.1052,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.099187,4.951497,180.01288,65.14239,2.267405,-0.089523,-1.6E-5,7.477135,237.45796,61.175606,12.0,40.0,0.0,0.0,60.00014,60.0,146.2295,4.5E-5,-1.68E-4,282.91257,219.72513,-0.01691,-2.086581,-1260.8319,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.099228,4.951519,180.01288,64.645134,2.260146,-0.487149,-7.1E-5,7.478008,236.04077,59.758415,12.0,40.0,0.0,0.0,60.00014,60.0,146.2295,4.4E-5,-0.00587,282.91257,217.05095,-0.017097,-2.09681,-1278.5167,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22949,0.099173,4.951594,180.01288,64.14581,2.253299,-0.173551,-1.7E-5,7.478858,234.62355,58.341206,12.0,40.0,0.0,0.0,60.00014,60.0,146.22949,4.4E-5,-6.71E-4,282.91257,214.3912,-0.017079,-2.106785,-1295.2439,0.0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22949,0.099285,4.951628,180.0129,63.64318,2.246736,0.163452,5.2E-5,7.479684,233.20633,56.92398,12.0,40.0,0.0,0.0,60.00014,60.0,146.22949,4.4E-5,0.002717,282.91257,211.7471,-0.016932,-2.116513,-1311.0878,0.0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.2295,0.09949,4.951601,180.01291,63.135864,2.240093,-0.156907,-2.6E-5,7.480493,231.78911,55.506752,12.0,40.0,0.0,0.0,60.00014,60.0,146.2295,4.3E-5,-0.002617,282.91257,209.11978,-0.016975,-2.126001,-1326.1143,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22949,0.099502,4.951594,180.01291,62.625736,2.233503,-0.570942,-1.16E-4,7.4813,230.37187,54.089516,12.0,40.0,0.0,0.0,60.00014,60.0,146.22949,4.3E-5,-0.006407,282.91257,206.5104,-0.017183,-2.135255,-1340.3824,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22949,0.09934,4.951676,180.0129,62.115494,2.227207,-0.466821,-1.64E-4,7.482105,228.95462,52.672276,12.0,40.0,0.0,0.0,60.00014,60.0,146.22949,4.2E-5,-0.01003,282.91257,203.92007,-0.017212,-2.144279,-1353.9456,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.099171,4.951873,180.01288,61.602875,2.221168,-0.343852,-1.39E-4,7.482902,227.53738,51.255028,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.2E-5,-0.009426,282.91257,201.3499,-0.017201,-2.15308,-1366.8514,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.099112,4.952114,180.01288,61.086716,2.215468,-0.17228,-5.4E-5,7.483686,226.12012,49.83777,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.1E-5,-0.003724,282.91257,198.80095,-0.01713,-2.161663,-1379.1436,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.099277,4.952276,180.0129,60.566826,2.210021,0.117312,5.4E-5,7.484455,224.70285,48.420506,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.1E-5,7.72E-4,282.91257,196.27429,-0.016966,-2.170034,-1390.861,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.099696,4.952303,180.01292,60.043983,2.204756,0.140694,1.1E-4,7.485211,223.28558,47.00324,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.1E-5,0.007145,282.91257,193.77097,-0.016878,-2.178197,-1402.0394,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.10028,4.95221,180.01297,59.5175,2.199503,0.096671,8.1E-5,7.561049,221.86832,45.58597,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.0E-5,0.006474,282.91257,191.29196,-0.016863,-2.186159,-1412.7115,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.100797,4.952083,180.01302,58.98817,2.194231,0.019706,1.1E-5,7.569948,220.45105,44.168705,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,4.0E-5,0.003824,282.91257,188.8383,-0.01695,-2.193924,-1422.9071,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.10107,4.952031,180.01303,58.45713,2.189073,-0.215851,-4.4E-5,7.573371,219.03378,42.751434,12.0,40.0,0.0,0.0,50.00014,50.0,146.22948,3.9E-5,-0.00312,282.91257,186.41095,-0.017192,-2.201496,-1432.6539,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.101209,4.95206,180.01305,57.92508,2.184363,0.08132,2.2E-5,7.576376,217.61652,41.334164,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.9E-5,4.03E-4,282.91257,184.01083,-0.017198,-2.208882,-1441.9775,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.101474,4.952046,180.01306,57.39039,2.17995,0.10083,5.0E-5,7.579371,216.19923,39.91688,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.9E-5,0.004797,282.91257,181.6389,-0.017105,-2.216084,-1450.9015,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.101799,4.951977,180.01309,56.852203,2.175504,-0.001086,-0.0,7.582376,214.78195,38.4996,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.8E-5,0.001241,282.91257,179.29605,-0.017154,-2.223109,-1459.447,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.101947,4.951967,180.0131,56.312256,2.17114,-0.654478,-6.8E-5,7.585396,213.36467,37.082314,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.8E-5,-0.004428,282.91257,176.98314,-0.017362,-2.229959,-1467.6345,0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.101963,4.952011,180.0131,55.95198,2.168471,-0.213707,-2.5E-5,7.587426,212.4198,36.137455,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.8E-5,-0.002281,282.91257,175.45827,-0.017363,-2.234432,-1472.9032,0.0
-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22948,0.102157,4.952045,180.01312,55.228577,2.163586,0.177721,7.0E-5,7.549991,210.4853,34.202957,12.0,40.0,0.0,0.0,40.00014,40.0,146.22948,3.7E-5,0.005032,282.91257,172.45059,-0.017256,-2.243156,-1484.8339,0.0
-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.139884E8,1.139884E8,1.13988416E8,1.13988416E8,1.13988464E8,1.13988496E8,63.991837,-22.605427,146.22949,0.102407,4.951956,180.01314,54.680645,2.159956,0.22951,6.8E-5,7.550801,209.08621,32.803864,12.0,40.0,0.0,0.0,40.00014,40.0,146.22949,3.7E-5,0.004629,282.91257,170.23256,-0.017308,-2.249511,-1491.2131,0.0
